1,sensors,-68.66724609375, 44.90699338679709,0,114
1,sensors,-68.66724609375, 44.90687087743804,1,108
1,sensors,-68.66724609375, 44.90674333301809,2,108
1,sensors,-68.66724609375, 44.90658791174276,3,109
1,sensors,-68.66724609375, 44.90640533882305,4,110
1,sensors,-68.66724609375, 44.906258659796144,5,104
1,sensors,-68.66724609375, 44.906110298437966,6,113
1,sensors,-68.66724609375, 44.90592964247795,7,112
1,sensors,-68.66724609375, 44.905740970542475,8,110
1,sensors,-68.66724609375, 44.90561240278874,9,115
1,sensors,-68.66724609375, 44.90546985361649,10,106
1,sensors,-68.66724609375, 44.905294930404956,11,107
1,sensors,-68.66724609375, 44.90512308414848,12,110
1,sensors,-68.66724609375, 44.90497850886827,13,114
1,sensors,-68.66724609375, 44.90484992329242,14,110
1,sensors,-68.66724609375, 44.9046590529108,15,111
1,sensors,-68.66724609375, 44.904504876570805,16,112
1,sensors,-68.66724609375, 44.90436981647406,17,114
1,sensors,-68.66724609375, 44.904175001765296,18,112
1,sensors,-68.66724609375, 44.904021444675564,19,111
1,sensors,-68.66724609375, 44.90390287343905,20,108
1,sensors,-68.66724609375, 44.903723141659526,21,114
1,sensors,-68.66724609375, 44.903579208268546,22,112
1,sensors,-68.66724609375, 44.903459417996686,23,115
1,sensors,-68.66724609375, 44.90333355129345,24,117
1,sensors,-68.66724609375, 44.90315440761662,25,108
1,sensors,-68.66724609375, 44.90300425634216,26,115
1,sensors,-68.66724609375, 44.90286559302048,27,106
1,sensors,-68.66724609375, 44.90275390625,28,110
1,sensors,-68.6670629713048, 44.90275390625,29,110
1,sensors,-68.66692972947594, 44.90275390625,30,109
1,sensors,-68.6667831032237, 44.90275390625,31,110
1,sensors,-68.66663694330946, 44.90275390625,32,108
1,sensors,-68.66648000908008, 44.90275390625,33,107
1,sensors,-68.66634270078247, 44.90275390625,34,110
1,sensors,-68.66614971842658, 44.90275390625,35,113
1,sensors,-68.66595471504287, 44.90275390625,36,115
1,sensors,-68.66580210790883, 44.90275390625,37,110
1,sensors,-68.66564587730524, 44.90275390625,38,109
1,sensors,-68.66550684577388, 44.90275390625,39,107
1,sensors,-68.66534000016587, 44.90275390625,40,114
1,sensors,-68.66519218486185, 44.90275390625,41,105
1,sensors,-68.66504430736431, 44.90275390625,42,110
1,sensors,-68.6649141313148, 44.90275390625,43,107
1,sensors,-68.66475052606266, 44.90275390625,44,104
1,sensors,-68.66458778544886, 44.90275390625,45,107
1,sensors,-68.66445441840223, 44.90275390625,46,110
1,sensors,-68.66432342650849, 44.90275390625,47,109
1,sensors,-68.66412887512541, 44.90275390625,48,112
1,sensors,-68.66393553464717, 44.90275390625,49,110
1,sensors,-68.66378510617407, 44.90275390625,50,110
1,sensors,-68.66359128130868, 44.90275390625,51,111
1,sensors,-68.66340032100933, 44.90275390625,52,114
1,sensors,-68.66320686953993, 44.90275390625,53,109
1,sensors,-68.66302452313656, 44.90275390625,54,113
1,sensors,-68.6628749410019, 44.90275390625,55,110
1,sensors,-68.66273134940595, 44.90275390625,56,109
1,sensors,-68.66256311002691, 44.90275390625,57,108
1,sensors,-68.66242387650215, 44.90275390625,58,107
1,sensors,-68.66227224276749, 44.90275390625,59,114
1,sensors,-68.66211353069885, 44.90275390625,60,110
1,sensors,-68.66192286935045, 44.90275390625,61,106
1,sensors,-68.66175000957887, 44.90275390625,62,112
1,sensors,-68.66161204912117, 44.90275390625,63,108
1,sensors,-68.66142280930143, 44.90275390625,64,108
1,sensors,-68.66127225507891, 44.90275390625,65,109
1,sensors,-68.66108481385432, 44.90275390625,66,109
1,sensors,-68.66090465560386, 44.90275390625,67,110
1,sensors,-68.66071054467561, 44.90275390625,68,109
1,sensors,-68.66054633241475, 44.90275390625,69,106
1,sensors,-68.66039572942172, 44.90275390625,70,110
1,sensors,-68.66025912152539, 44.90275390625,71,113
1,sensors,-68.66010481476162, 44.90275390625,72,106
1,sensors,-68.65993717688282, 44.90275390625,73,108
1,sensors,-68.6598046865246, 44.90275390625,74,113
1,sensors,-68.6596128237284, 44.90275390625,75,109
1,sensors,-68.6594498954727, 44.90275390625,76,106
1,sensors,-68.65932981981247, 44.90275390625,77,114
1,sensors,-68.65919575959835, 44.90275390625,78,112
1,sensors,-68.65907307959594, 44.90275390625,79,110
1,sensors,-68.65889613078737, 44.90275390625,80,107
1,sensors,-68.65875014627139, 44.90275390625,81,114
1,sensors,-68.6585549702727, 44.90275390625,82,106
1,sensors,-68.6584279389708, 44.90275390625,83,111
1,sensors,-68.6582562301248, 44.90275390625,84,107
1,sensors,-68.65806231278485, 44.90275390625,85,108
1,sensors,-68.65790058419147, 44.90275390625,86,111
1,sensors,-68.65775739836, 44.90275390625,87,114
1,sensors,-68.65762781808371, 44.90275390625,88,119
1,sensors,-68.65744482013301, 44.90275390625,89,108
1,sensors,-68.65728011362822, 44.90275390625,90,109
1,sensors,-68.65713738100145, 44.90275390625,91,112
1,sensors,-68.65695312980957, 44.90275390625,92,118
1,sensors,-68.65682979277555, 44.90275390625,93,118
1,sensors,-68.65667969897252, 44.90275390625,94,115
1,sensors,-68.65650927217133, 44.90275390625,95,108
1,sensors,-68.65633629424725, 44.90275390625,96,107
1,sensors,-68.65618575184779, 44.90275390625,97,112
1,sensors,-68.65603602569196, 44.90275390625,98,109
1,sensors,-68.65590313584174, 44.90275390625,99,112
1,sensors,-68.65571539189986, 44.90275390625,100,111
1,sensors,-68.65556829616153, 44.90275390625,101,110
1,sensors,-68.65541032331376, 44.90275390625,102,110
1,sensors,-68.65524030197136, 44.90275390625,103,108
1,sensors,-68.65505189498583, 44.90275390625,104,104
1,sensors,-68.65492256423522, 44.90275390625,105,107
1,sensors,-68.65476350981275, 44.90275390625,106,116
1,sensors,-68.65462080572912, 44.90275390625,107,113
1,sensors,-68.65448506210336, 44.90275390625,108,109
1,sensors,-68.65435119928826, 44.90275390625,109,106
1,sensors,-68.6541953923802, 44.90275390625,110,111
1,sensors,-68.654064322043, 44.90275390625,111,109
1,sensors,-68.65388902201289, 44.90275390625,112,108
1,sensors,-68.65376383481204, 44.90275390625,113,107
1,sensors,-68.65361809613529, 44.90275390625,114,112
1,sensors,-68.6534349059633, 44.90275390625,115,108
1,sensors,-68.6532696957249, 44.90275390625,116,111
1,sensors,-68.65313303394007, 44.90275390625,117,113
1,sensors,-68.65295621055311, 44.90275390625,118,112
1,sensors,-68.65278232081843, 44.90275390625,119,108
1,sensors,-68.65275390625, 44.90275390625,120,110
1,sensors,-68.65287867943948, 44.90275390625,121,109
1,sensors,-68.6530280662476, 44.90275390625,122,107
1,sensors,-68.65321086743093, 44.90275390625,123,111
1,sensors,-68.65335773214166, 44.90275390625,124,108
1,sensors,-68.65348680360036, 44.90275390625,125,116
1,sensors,-68.65364786342384, 44.90275390625,126,106
1,sensors,-68.65383904481894, 44.90275390625,127,113
1,sensors,-68.65396365125203, 44.90275390625,128,108
1,sensors,-68.65415426081661, 44.90275390625,129,113
1,sensors,-68.65429909656058, 44.90275390625,130,106
1,sensors,-68.65444439468519, 44.90275390625,131,114
1,sensors,-68.6546183275074, 44.90275390625,132,113
1,sensors,-68.65475580816452, 44.90275390625,133,110
1,sensors,-68.65492993960453, 44.90275390625,134,109
1,sensors,-68.65508353050892, 44.90275390625,135,109
1,sensors,-68.65520246230444, 44.90275390625,136,112
1,sensors,-68.65539522504152, 44.90275390625,137,111
1,sensors,-68.65554884789324, 44.90275390625,138,108
1,sensors,-68.65573112864755, 44.90275390625,139,108
1,sensors,-68.65588592422894, 44.90275390625,140,117
1,sensors,-68.65605579630169, 44.90275390625,141,113
1,sensors,-68.65622913644279, 44.90275390625,142,107
1,sensors,-68.65638543912073, 44.90275390625,143,108
1,sensors,-68.65656055785962, 44.90275390625,144,109
1,sensors,-68.65674912288509, 44.90275390625,145,111
1,sensors,-68.65693779250141, 44.90275390625,146,107
1,sensors,-68.65707075888112, 44.90275390625,147,114
1,sensors,-68.65726169529766, 44.90275390625,148,109
1,sensors,-68.65743548904128, 44.90275390625,149,118
1,sensors,-68.65759112057427, 44.90275390625,150,112
1,sensors,-68.65777563324386, 44.90275390625,151,104
1,sensors,-68.65791134932783, 44.90275390625,152,116
1,sensors,-68.65806053439684, 44.90275390625,153,113
1,sensors,-68.65820740509503, 44.90275390625,154,107
1,sensors,-68.65834232221775, 44.90275390625,155,113
1,sensors,-68.65849284003436, 44.90275390625,156,108
1,sensors,-68.65862875705442, 44.90275390625,157,109
1,sensors,-68.65877085832797, 44.90275390625,158,115
1,sensors,-68.65896202053078, 44.90275390625,159,112
1,sensors,-68.6591356148365, 44.90275390625,160,108
1,sensors,-68.65928368790183, 44.90275390625,161,111
1,sensors,-68.65942450062411, 44.90275390625,162,107
1,sensors,-68.65960203879737, 44.90275390625,163,110
1,sensors,-68.65974855064457, 44.90275390625,164,111
1,sensors,-68.65987747405288, 44.90275390625,165,111
1,sensors,-68.66007147583376, 44.90275390625,166,110
1,sensors,-68.66023431939193, 44.90275390625,167,106
1,sensors,-68.66041803823383, 44.90275390625,168,106
1,sensors,-68.66057195393131, 44.90275390625,169,111
1,sensors,-68.6607549380899, 44.90275390625,170,110
1,sensors,-68.66091692001129, 44.90275390625,171,106
1,sensors,-68.66105470459115, 44.90275390625,172,116
1,sensors,-68.66117310413276, 44.90275390625,173,106
1,sensors,-68.66129755655531, 44.90275390625,174,120
1,sensors,-68.66145485309268, 44.90275390625,175,110
1,sensors,-68.66163107005679, 44.90275390625,176,110
1,sensors,-68.6617934954067, 44.90275390625,177,111
1,sensors,-68.66192515119195, 44.90275390625,178,112
1,sensors,-68.6620699822741, 44.90275390625,179,104
1,sensors,-68.66222619874586, 44.90275390625,180,113
1,sensors,-68.66235391823196, 44.90275390625,181,111
1,sensors,-68.66250791157768, 44.90275390625,182,109
1,sensors,-68.66263820487625, 44.90275390625,183,110
1,sensors,-68.6627993000765, 44.90275390625,184,109
1,sensors,-68.6629550671421, 44.90275390625,185,105
1,sensors,-68.66310475623273, 44.90275390625,186,107
1,sensors,-68.6632955854373, 44.90275390625,187,115
1,sensors,-68.66344475310106, 44.90275390625,188,111
1,sensors,-68.66360986857644, 44.90275390625,189,106
1,sensors,-68.66374607297516, 44.90275390625,190,112
1,sensors,-68.66390746573892, 44.90275390625,191,116
1,sensors,-68.66403616360387, 44.90275390625,192,113
1,sensors,-68.66419148650478, 44.90275390625,193,108
1,sensors,-68.66431615740022, 44.90275390625,194,109
1,sensors,-68.66449263789225, 44.90275390625,195,105
1,sensors,-68.66465841543761, 44.90275390625,196,112
1,sensors,-68.66484543345531, 44.90275390625,197,114
1,sensors,-68.66499077571487, 44.90275390625,198,109
1,sensors,-68.66512959182383, 44.90275390625,199,107
1,sensors,-68.66526785377816, 44.90275390625,200,112
1,sensors,-68.66545387774248, 44.90275390625,201,111
1,sensors,-68.66557612532854, 44.90275390625,202,109
1,sensors,-68.66576271279939, 44.90275390625,203,113
1,sensors,-68.66589341141577, 44.90275390625,204,115
1,sensors,-68.66606377030453, 44.90275390625,205,109
1,sensors,-68.66618468816803, 44.90275390625,206,112
1,sensors,-68.66631007645574, 44.90275390625,207,111
1,sensors,-68.66646011704928, 44.90275390625,208,110
1,sensors,-68.66664352827425, 44.90275390625,209,114
1,sensors,-68.66683809047592, 44.90275390625,210,110
1,sensors,-68.6669711839672, 44.90275390625,211,109
1,sensors,-68.66714289933248, 44.90275390625,212,111
1,sensors,-68.66724609375, 44.90275390625,213,112
1,sensors,-68.66724609375, 44.902879411613576,214,111
1,sensors,-68.66724609375, 44.902997460555675,215,111
1,sensors,-68.66724609375, 44.90312918165394,216,109
1,sensors,-68.66724609375, 44.90325476909994,217,114
1,sensors,-68.66724609375, 44.903408422612536,218,115
1,sensors,-68.66724609375, 44.90359361000597,219,109
1,sensors,-68.66724609375, 44.90378305561247,220,107
1,sensors,-68.66724609375, 44.90392275358282,221,113
1,sensors,-68.66724609375, 44.90405340548677,222,117
1,sensors,-68.66724609375, 44.90424296603725,223,117
1,sensors,-68.66724609375, 44.904417170845534,224,107
1,sensors,-68.66724609375, 44.904551011643164,225,109
1,sensors,-68.66724609375, 44.90472369343985,226,109
1,sensors,-68.66724609375, 44.90484741759539,227,112
1,sensors,-68.66724609375, 44.90499359354416,228,112
1,sensors,-68.66724609375, 44.905172393532375,229,112
1,sensors,-68.66724609375, 44.90532550219669,230,112
1,sensors,-68.66724609375, 44.90547889869356,231,103
1,sensors,-68.66724609375, 44.90562790579427,232,109
1,sensors,-68.66724609375, 44.90574812695366,233,107
1,sensors,-68.66724609375, 44.90590707812582,234,109
1,sensors,-68.66724609375, 44.906087154960744,235,106
1,sensors,-68.66724609375, 44.90627089007575,236,110
1,sensors,-68.66724609375, 44.90645665434292,237,102
1,sensors,-68.66724609375, 44.906647621893526,238,105
1,sensors,-68.66724609375, 44.90683133606257,239,107
1,sensors,-68.66724609375, 44.90694902090967,240,106
1,sensors,-68.66724609375, 44.907083672686426,241,107
1,sensors,-68.66724609375, 44.907202250552736,242,112
1,sensors,-68.66724609375, 44.907345544737886,243,109
1,sensors,-68.66724609375, 44.907528406753265,244,109
1,sensors,-68.66724609375, 44.907666658058986,245,107
1,sensors,-68.66724609375, 44.907829473636944,246,115
1,sensors,-68.66724609375, 44.90797582467956,247,112
1,sensors,-68.66724609375, 44.90816472098235,248,108
1,sensors,-68.66724609375, 44.90830736977214,249,109
1,sensors,-68.66724609375, 44.90845730457969,250,109
1,sensors,-68.66724609375, 44.90863861459799,251,106
1,sensors,-68.66724609375, 44.90876323367144,252,107
1,sensors,-68.66724609375, 44.90894657113366,253,110
1,sensors,-68.66724609375, 44.909083640245115,254,110
1,sensors,-68.66724609375, 44.90925615113906,255,110
1,sensors,-68.66724609375, 44.909409968488475,256,106
1,sensors,-68.66724609375, 44.909602962161955,257,108
1,sensors,-68.66724609375, 44.90978953002776,258,107
1,sensors,-68.66724609375, 44.909913446846325,259,107
1,sensors,-68.66724609375, 44.91008951451034,260,107
1,sensors,-68.66724609375, 44.91025718848964,261,107
1,sensors,-68.66724609375, 44.91039649360432,262,108
1,sensors,-68.66724609375, 44.91051446404005,263,108
1,sensors,-68.66724609375, 44.9106353678972,264,110
1,sensors,-68.66724609375, 44.91082926893126,265,108
1,sensors,-68.66724609375, 44.91099411402247,266,110
1,sensors,-68.66724609375, 44.911163336135736,267,111
1,sensors,-68.66724609375, 44.91129640479269,268,108
1,sensors,-68.66724609375, 44.9114582081222,269,114
1,sensors,-68.66724609375, 44.91157877795216,270,113
1,sensors,-68.66724609375, 44.91174723735671,271,114
1,sensors,-68.66724609375, 44.91191515399806,272,109
1,sensors,-68.66724609375, 44.912090869003244,273,112
1,sensors,-68.66724609375, 44.91224505609505,274,107
1,sensors,-68.66724609375, 44.91240719228288,275,110
1,sensors,-68.66724609375, 44.912585703382085,276,109
1,sensors,-68.66724609375, 44.91277922342262,277,108
1,sensors,-68.66724609375, 44.91293659310411,278,109
1,sensors,-68.66724609375, 44.913092829460595,279,115
1,sensors,-68.66724609375, 44.91327845420824,280,112
1,sensors,-68.66724609375, 44.91340600836647,281,115
1,sensors,-68.66724609375, 44.913536434054386,282,109
1,sensors,-68.66724609375, 44.91370028175918,283,113
